from_patch,to_patch,length_km
p4,p208,53.852
p4,p209,55.902
p4,p210,58.310
p4,p211,61.033
p4,p212,64.031
p4,p213,67.268
p4,p214,70.711
p4,p215,74.330
p4,p216,78.102
p4,p217,82.006
p4,p218,86.023
p4,p219,90.139
p4,p220,94.340
p4,p221,57.009
p4,p222,55.902
p4,p223,55.227
p4,p224,55.000
p4,p225,55.227
p4,p226,55.902
p4,p227,57.009
p4,p228,58.523
p4,p229,60.415
p4,p230,62.650
p4,p231,65.192
p4,p232,68.007
p4,p233,71.063
p4,p234,74.330
p4,p235,77.782
p4,p236,81.394
p4,p237,85.147
p4,p238,89.022
p4,p239,93.005
p4,p240,97.082
p4,p241,61.847
p4,p242,60.828
p4,p243,60.208
p4,p244,60.000
p4,p245,60.208
p4,p246,60.828
p4,p247,61.847
p4,p248,63.246
p4,p249,65.000
p4,p250,67.082
p4,p251,69.462
p4,p252,72.111
p4,p253,75.000
p4,p254,78.102
p4,p255,81.394
p4,p256,84.853
p4,p257,88.459
p4,p258,92.195
p4,p259,96.047
p4,p260,100.000
p4,p261,66.708
p4,p262,65.765
p4,p263,65.192
p4,p264,65.000
p4,p265,65.192
p4,p266,65.765
p4,p267,66.708
p4,p268,68.007
p4,p269,69.642
p4,p270,71.589
p4,p271,73.824
p4,p272,76.322
p4,p273,79.057
p4,p274,82.006
p4,p275,85.147
p4,p276,88.459
p4,p277,91.924
p4,p278,95.525
p4,p279,99.247
p4,p280,103.078
p4,p281,71.589
p4,p282,70.711
p4,p283,70.178
p4,p284,70.000
p4,p285,70.178
p4,p286,70.711
p4,p287,71.589
p4,p288,72.801
p4,p289,74.330
p4,p290,76.158
p4,p291,78.262
p4,p292,80.623
p4,p293,83.217
p4,p294,86.023
p4,p295,89.022
p4,p296,92.195
p4,p297,95.525
p4,p298,98.995
p4,p299,102.591
p4,p300,106.301
p4,p301,76.485
p4,p302,75.664
p4,p303,75.166
p4,p304,75.000
p4,p305,75.166
p4,p306,75.664
p4,p307,76.485
p4,p308,77.621
p4,p309,79.057
p4,p310,80.777
p4,p311,82.765
p4,p312,85.000
p4,p313,87.464
p4,p314,90.139
p4,p315,93.005
p4,p316,96.047
p4,p317,99.247
p4,p318,102.591
p4,p319,106.066
p4,p320,109.659
p4,p321,81.394
p4,p322,80.623
p4,p323,80.156
p4,p324,80.000
p4,p325,80.156
p4,p326,80.623
p4,p327,81.394
p4,p328,82.462
p4,p329,83.815
p4,p330,85.440
p4,p331,87.321
p4,p332,89.443
p4,p333,91.788
p4,p334,94.340
p4,p335,97.082
p4,p336,100.000
p4,p337,103.078
p4,p338,106.301
p4,p339,109.659
p4,p340,113.137
p4,p341,86.313
p4,p342,85.586
p4,p343,85.147
p4,p344,85.000
p4,p345,85.147
p4,p346,85.586
p4,p347,86.313
p4,p348,87.321
p4,p349,88.600
p4,p350,90.139
p4,p351,91.924
p4,p352,93.941
p4,p353,96.177
p4,p354,98.615
p4,p355,101.242
p4,p356,104.043
p4,p357,107.005
p4,p358,110.114
p4,p359,113.358
p4,p360,116.726
p4,p361,91.241
p4,p362,90.554
p4,p363,90.139
p4,p364,90.000
p4,p365,90.139
p4,p366,90.554
p4,p367,91.241
p4,p368,92.195
p4,p369,93.408
p4,p370,94.868
p4,p371,96.566
p4,p372,98.489
p4,p373,100.623
p4,p374,102.956
p4,p375,105.475
p4,p376,108.167
p4,p377,111.018
p4,p378,114.018
p4,p379,117.154
p4,p380,120.416
p4,p381,96.177
p4,p382,95.525
p4,p383,95.131
p4,p384,95.000
p4,p385,95.131
p4,p386,95.525
p4,p387,96.177
p4,p388,97.082
p4,p389,98.234
p4,p390,99.624
p4,p391,101.242
p4,p392,103.078
p4,p393,105.119
p4,p394,107.355
p4,p395,109.772
p4,p396,112.361
p4,p397,115.109
p4,p398,118.004
p4,p399,121.037
p4,p400,124.197
p5,p6,5.000
p5,p7,10.000
p5,p8,15.000
p5,p9,20.000
p5,p10,25.000
p5,p11,30.000
p5,p12,35.000
p5,p13,40.000
p5,p14,45.000
p5,p15,50.000
p5,p16,55.000
p5,p17,60.000
p5,p18,65.000
p5,p19,70.000
p5,p20,75.000
p5,p21,20.616
p5,p22,15.811
p5,p23,11.180
p5,p24,7.071
p5,p25,5.000
p5,p26,7.071
p5,p27,11.180
p5,p28,15.811
p5,p29,20.616
p5,p30,25.495
p5,p31,30.414
p5,p32,35.355
p5,p33,40.311
p5,p34,45.277
p5,p35,50.249
p5,p36,55.227
p5,p37,60.208
p5,p38,65.192
p5,p39,70.178
p5,p40,75.166
p5,p41,22.361
p5,p42,18.028
p5,p43,14.142
p5,p44,11.180
p5,p45,10.000
p5,p46,11.180
p5,p47,14.142
p5,p48,18.028
p5,p49,22.361
p5,p50,26.926
p5,p51,31.623
p5,p52,36.401
p5,p53,41.231
p5,p54,46.098
p5,p55,50.990
p5,p56,55.902
p5,p57,60.828
p5,p58,65.765
p5,p59,70.711
p5,p60,75.664
p5,p61,25.000
p5,p62,21.213
p5,p63,18.028
p5,p64,15.811
p5,p65,15.000
p5,p66,15.811
p5,p67,18.028
p5,p68,21.213
p5,p69,25.000
p5,p70,29.155
p5,p71,33.541
p5,p72,38.079
p5,p73,42.720
p5,p74,47.434
p5,p75,52.202
p5,p76,57.009
p5,p77,61.847
p5,p78,66.708
p5,p79,71.589
p5,p80,76.485
p5,p81,28.284
p5,p82,25.000
p5,p83,22.361
p5,p84,20.616
p5,p85,20.000
p5,p86,20.616
p5,p87,22.361
p5,p88,25.000
p5,p89,28.284
p5,p90,32.016
p5,p91,36.056
p5,p92,40.311
p5,p93,44.721
p5,p94,49.244
p5,p95,53.852
p5,p96,58.523
p5,p97,63.246
p5,p98,68.007
p5,p99,72.801
p5,p100,77.621
p5,p101,32.016
p5,p102,29.155
p5,p103,26.926
p5,p104,25.495
p5,p105,25.000
p5,p106,25.495
p5,p107,26.926
p5,p108,29.155
p5,p109,32.016
p5,p110,35.355
p5,p111,39.051
p5,p112,43.012
p5,p113,47.170
p5,p114,51.478
p5,p115,55.902
p5,p116,60.415
p5,p117,65.000
p5,p118,69.642
p5,p119,74.330
p5,p120,79.057
p5,p121,36.056
p5,p122,33.541
p5,p123,31.623
p5,p124,30.414
p5,p125,30.000
p5,p126,30.414
p5,p127,31.623
p5,p128,33.541
p5,p129,36.056
p5,p130,39.051
p5,p131,42.426
p5,p132,46.098
p5,p133,50.000
p5,p134,54.083
p5,p135,58.310
p5,p136,62.650
p5,p137,67.082
p5,p138,71.589
p5,p139,76.158
p5,p140,80.777
p5,p141,40.311
p5,p142,38.079
p5,p143,36.401
p5,p144,35.355
p5,p145,35.000
p5,p146,35.355
p5,p147,36.401
p5,p148,38.079
p5,p149,40.311
p5,p150,43.012
p5,p151,46.098
p5,p152,49.497
p5,p153,53.151
p5,p154,57.009
p5,p155,61.033
p5,p156,65.192
p5,p157,69.462
p5,p158,73.824
p5,p159,78.262
p5,p160,82.765
p5,p161,44.721
p5,p162,42.720
p5,p163,41.231
p5,p164,40.311
p5,p165,40.000
p5,p166,40.311
p5,p167,41.231
p5,p168,42.720
p5,p169,44.721
p5,p170,47.170
p5,p171,50.000
p5,p172,53.151
p5,p173,56.569
p5,p174,60.208
p5,p175,64.031
p5,p176,68.007
p5,p177,72.111
p5,p178,76.322
p5,p179,80.623
p5,p180,85.000
p5,p181,49.244
p5,p182,47.434
p5,p183,46.098
p5,p184,45.277
p5,p185,45.000
p5,p186,45.277
p5,p187,46.098
p5,p188,47.434
p5,p189,49.244
p5,p190,51.478
p5,p191,54.083
p5,p192,57.009
p5,p193,60.208
p5,p194,63.640
p5,p195,67.268
p5,p196,71.063
p5,p197,75.000
p5,p198,79.057
p5,p199,83.217
p5,p200,87.464
p5,p201,53.852
p5,p202,52.202
p5,p203,50.990
p5,p204,50.249
p5,p205,50.000
p5,p206,50.249
p5,p207,50.990
p5,p208,52.202
p5,p209,53.852
p5,p210,55.902
p5,p211,58.310
p5,p212,61.033
p5,p213,64.031
p5,p214,67.268
p5,p215,70.711
p5,p216,74.330
p5,p217,78.102
p5,p218,82.006
p5,p219,86.023
p5,p220,90.139
p5,p221,58.523
p5,p222,57.009
p5,p223,55.902
p5,p224,55.227
p5,p225,55.000
p5,p226,55.227
p5,p227,55.902
p5,p228,57.009
p5,p229,58.523
p5,p230,60.415
p5,p231,62.650
p5,p232,65.192
p5,p233,68.007
p5,p234,71.063
p5,p235,74.330
p5,p236,77.782
p5,p237,81.394
p5,p238,85.147
p5,p239,89.022
p5,p240,93.005
p5,p241,63.246
p5,p242,61.847
p5,p243,60.828
p5,p244,60.208
p5,p245,60.000
p5,p246,60.208
p5,p247,60.828
p5,p248,61.847
p5,p249,63.246
p5,p250,65.000
p5,p251,67.082
p5,p252,69.462
p5,p253,72.111
p5,p254,75.000
p5,p255,78.102
p5,p256,81.394
p5,p257,84.853
p5,p258,88.459
p5,p259,92.195
p5,p260,96.047
p5,p261,68.007
p5,p262,66.708
p5,p263,65.765
p5,p264,65.192
p5,p265,65.000
p5,p266,65.192
p5,p267,65.765
p5,p268,66.708
p5,p269,68.007
p5,p270,69.642
p5,p271,71.589
p5,p272,73.824
p5,p273,76.322
p5,p274,79.057
p5,p275,82.006
p5,p276,85.147
p5,p277,88.459
p5,p278,91.924
p5,p279,95.525
p5,p280,99.247
p5,p281,72.801
p5,p282,71.589
p5,p283,70.711
p5,p284,70.178
p5,p285,70.000
p5,p286,70.178
p5,p287,70.711
p5,p288,71.589
p5,p289,72.801
p5,p290,74.330
p5,p291,76.158
p5,p292,78.262
p5,p293,80.623
p5,p294,83.217
p5,p295,86.023
p5,p296,89.022
p5,p297,92.195
p5,p298,95.525
p5,p299,98.995
p5,p300,102.591
p5,p301,77.621
p5,p302,76.485
p5,p303,75.664
p5,p304,75.166
p5,p305,75.000
p5,p306,75.166
p5,p307,75.664
p5,p308,76.485
p5,p309,77.621
p5,p310,79.057
p5,p311,80.777
p5,p312,82.765
p5,p313,85.000
p5,p314,87.464
p5,p315,90.139
p5,p316,93.005
p5,p317,96.047
p5,p318,99.247
p5,p319,102.591
p5,p320,106.066
p5,p321,82.462
p5,p322,81.394
p5,p323,80.623
p5,p324,80.156
p5,p325,80.000
p5,p326,80.156
p5,p327,80.623
p5,p328,81.394
p5,p329,82.462
p5,p330,83.815
p5,p331,85.440
p5,p332,87.321
p5,p333,89.443
p5,p334,91.788
p5,p335,94.340
p5,p336,97.082
p5,p337,100.000
p5,p338,103.078
p5,p339,106.301
p5,p340,109.659
p5,p341,87.321
p5,p342,86.313
p5,p343,85.586
p5,p344,85.147
p5,p345,85.000
p5,p346,85.147
p5,p347,85.586
p5,p348,86.313
p5,p349,87.321
p5,p350,88.600
p5,p351,90.139
p5,p352,91.924
p5,p353,93.941
p5,p354,96.177
p5,p355,98.615
p5,p356,101.242
p5,p357,104.043
p5,p358,107.005
p5,p359,110.114
p5,p360,113.358
p5,p361,92.195
p5,p362,91.241
p5,p363,90.554
p5,p364,90.139
p5,p365,90.000
p5,p366,90.139
p5,p367,90.554
p5,p368,91.241
p5,p369,92.195
p5,p370,93.408
p5,p371,94.868
p5,p372,96.566
p5,p373,98.489
p5,p374,100.623
p5,p375,102.956
p5,p376,105.475
p5,p377,108.167
p5,p378,111.018
p5,p379,114.018
p5,p380,117.154
p5,p381,97.082
p5,p382,96.177
p5,p383,95.525
p5,p384,95.131
p5,p385,95.000
p5,p386,95.131
p5,p387,95.525
p5,p388,96.177
p5,p389,97.082
p5,p390,98.234
p5,p391,99.624
p5,p392,101.242
p5,p393,103.078
p5,p394,105.119
p5,p395,107.355
p5,p396,109.772
p5,p397,112.361
p5,p398,115.109
p5,p399,118.004
p5,p400,121.037
p6,p7,5.000
p6,p8,10.000
p6,p9,15.000
p6,p10,20.000
p6,p11,25.000
p6,p12,30.000
p6,p13,35.000
p6,p14,40.000
p6,p15,45.000
p6,p16,50.000
p6,p17,55.000
p6,p18,60.000
p6,p19,65.000
p6,p20,70.000
p6,p21,25.495
p6,p22,20.616
p6,p23,15.811
p6,p24,11.180
p6,p25,7.071
p6,p26,5.000
p6,p27,7.071
p6,p28,11.180
p6,p29,15.811
p6,p30,20.616
p6,p31,25.495
p6,p32,30.414
p6,p33,35.355
p6,p34,40.311
p6,p35,45.277
p6,p36,50.249
p6,p37,55.227
p6,p38,60.208
p6,p39,65.192
p6,p40,70.178
p6,p41,26.926
p6,p42,22.361
p6,p43,18.028
p6,p44,14.142
p6,p45,11.180
p6,p46,10.000
p6,p47,11.180
p6,p48,14.142
p6,p49,18.028
p6,p50,22.361
p6,p51,26.926
p6,p52,31.623
p6,p53,36.401
p6,p54,41.231
p6,p55,46.098
p6,p56,50.990
p6,p57,55.902
p6,p58,60.828
p6,p59,65.765
p6,p60,70.711
p6,p61,29.155
p6,p62,25.000
p6,p63,21.213
p6,p64,18.028
p6,p65,15.811
p6,p66,15.000
p6,p67,15.811
p6,p68,18.028
p6,p69,21.213
p6,p70,25.000
p6,p71,29.155
p6,p72,33.541
p6,p73,38.079
p6,p74,42.720
p6,p75,47.434
p6,p76,52.202
p6,p77,57.009
p6,p78,61.847
p6,p79,66.708
p6,p80,71.589
p6,p81,32.016
p6,p82,28.284
p6,p83,25.000
p6,p84,22.361
p6,p85,20.616
p6,p86,20.000
p6,p87,20.616
p6,p88,22.361
p6,p89,25.000
p6,p90,28.284
p6,p91,32.016
p6,p92,36.056
p6,p93,40.311
p6,p94,44.721
p6,p95,49.244
p6,p96,53.852
p6,p97,58.523
p6,p98,63.246
p6,p99,68.007
p6,p100,72.801
p6,p101,35.355
p6,p102,32.016
p6,p103,29.155
p6,p104,26.926
p6,p105,25.495
p6,p106,25.000
p6,p107,25.495
p6,p108,26.926
p6,p109,29.155
p6,p110,32.016
p6,p111,35.355
p6,p112,39.051
p6,p113,43.012
p6,p114,47.170
p6,p115,51.478
p6,p116,55.902
p6,p117,60.415
p6,p118,65.000
p6,p119,69.642
p6,p120,74.330
p6,p121,39.051
p6,p122,36.056
p6,p123,33.541
p6,p124,31.623
p6,p125,30.414
p6,p126,30.000
p6,p127,30.414
p6,p128,31.623
p6,p129,33.541
p6,p130,36.056
p6,p131,39.051
p6,p132,42.426
p6,p133,46.098
p6,p134,50.000
p6,p135,54.083
p6,p136,58.310
p6,p137,62.650
p6,p138,67.082
p6,p139,71.589
p6,p140,76.158
p6,p141,43.012
p6,p142,40.311
p6,p143,38.079
p6,p144,36.401
p6,p145,35.355
p6,p146,35.000
p6,p147,35.355
p6,p148,36.401
p6,p149,38.079
p6,p150,40.311
p6,p151,43.012
p6,p152,46.098
p6,p153,49.497
p6,p154,53.151
p6,p155,57.009
p6,p156,61.033
p6,p157,65.192
p6,p158,69.462
p6,p159,73.824
p6,p160,78.262
p6,p161,47.170
p6,p162,44.721
p6,p163,42.720
p6,p164,41.231
p6,p165,40.311
p6,p166,40.000
p6,p167,40.311
p6,p168,41.231
p6,p169,42.720
p6,p170,44.721
p6,p171,47.170
p6,p172,50.000
p6,p173,53.151
p6,p174,56.569
p6,p175,60.208
p6,p176,64.031
p6,p177,68.007
p6,p178,72.111
p6,p179,76.322
p6,p180,80.623
p6,p181,51.478
p6,p182,49.244
p6,p183,47.434
p6,p184,46.098
p6,p185,45.277
p6,p186,45.000
p6,p187,45.277
p6,p188,46.098
p6,p189,47.434
p6,p190,49.244
p6,p191,51.478
p6,p192,54.083
p6,p193,57.009
p6,p194,60.208
p6,p195,63.640
p6,p196,67.268
p6,p197,71.063
p6,p198,75.000
p6,p199,79.057
p6,p200,83.217
p6,p201,55.902
p6,p202,53.852
p6,p203,52.202
p6,p204,50.990
p6,p205,50.249
p6,p206,50.000
p6,p207,50.249
p6,p208,50.990
p6,p209,52.202
p6,p210,53.852
p6,p211,55.902
p6,p212,58.310
p6,p213,61.033
p6,p214,64.031
p6,p215,67.268
p6,p216,70.711
p6,p217,74.330
p6,p218,78.102
p6,p219,82.006
p6,p220,86.023
p6,p221,60.415
p6,p222,58.523
p6,p223,57.009
p6,p224,55.902
p6,p225,55.227
p6,p226,55.000
p6,p227,55.227
p6,p228,55.902
p6,p229,57.009
p6,p230,58.523
p6,p231,60.415
p6,p232,62.650
p6,p233,65.192
p6,p234,68.007
p6,p235,71.063
p6,p236,74.330
p6,p237,77.782
p6,p238,81.394
p6,p239,85.147
p6,p240,89.022
p6,p241,65.000
p6,p242,63.246
p6,p243,61.847
p6,p244,60.828
p6,p245,60.208
p6,p246,60.000
p6,p247,60.208
p6,p248,60.828
p6,p249,61.847
p6,p250,63.246
p6,p251,65.000
p6,p252,67.082
p6,p253,69.462
p6,p254,72.111
p6,p255,75.000
p6,p256,78.102
p6,p257,81.394
p6,p258,84.853
p6,p259,88.459
p6,p260,92.195
p6,p261,69.642
p6,p262,68.007
p6,p263,66.708
p6,p264,65.765
p6,p265,65.192
p6,p266,65.000
p6,p267,65.192
p6,p268,65.765
p6,p269,66.708
p6,p270,68.007
p6,p271,69.642
p6,p272,71.589
p6,p273,73.824
p6,p274,76.322
p6,p275,79.057
p6,p276,82.006
p6,p277,85.147
p6,p278,88.459
p6,p279,91.924
p6,p280,95.525
p6,p281,74.330
p6,p282,72.801
p6,p283,71.589
p6,p284,70.711
p6,p285,70.178
p6,p286,70.000
p6,p287,70.178
p6,p288,70.711
p6,p289,71.589
p6,p290,72.801
p6,p291,74.330
p6,p292,76.158
p6,p293,78.262
p6,p294,80.623
p6,p295,83.217
p6,p296,86.023
p6,p297,89.022
p6,p298,92.195
p6,p299,95.525
p6,p300,98.995
p6,p301,79.057
p6,p302,77.621
p6,p303,76.485
p6,p304,75.664
p6,p305,75.166
p6,p306,75.000
p6,p307,75.166
p6,p308,75.664
p6,p309,76.485
p6,p310,77.621
p6,p311,79.057
p6,p312,80.777
p6,p313,82.765
p6,p314,85.000
p6,p315,87.464
p6,p316,90.139
p6,p317,93.005
p6,p318,96.047
p6,p319,99.247
p6,p320,102.591
p6,p321,83.815
p6,p322,82.462
p6,p323,81.394
p6,p324,80.623
p6,p325,80.156
p6,p326,80.000
p6,p327,80.156
p6,p328,80.623
p6,p329,81.394
p6,p330,82.462
p6,p331,83.815
p6,p332,85.440
p6,p333,87.321
p6,p334,89.443
p6,p335,91.788
p6,p336,94.340
p6,p337,97.082
p6,p338,100.000
p6,p339,103.078
p6,p340,106.301
p6,p341,88.600
p6,p342,87.321
p6,p343,86.313
p6,p344,85.586
p6,p345,85.147
p6,p346,85.000
p6,p347,85.147
p6,p348,85.586
p6,p349,86.313
p6,p350,87.321
p6,p351,88.600
p6,p352,90.139
p6,p353,91.924
p6,p354,93.941
p6,p355,96.177
p6,p356,98.615
p6,p357,101.242
p6,p358,104.043
p6,p359,107.005
p6,p360,110.114
p6,p361,93.408
p6,p362,92.195
p6,p363,91.241
p6,p364,90.554
p6,p365,90.139
p6,p366,90.000
p6,p367,90.139
p6,p368,90.554
p6,p369,91.241
p6,p370,92.195
p6,p371,93.408
p6,p372,94.868
p6,p373,96.566
p6,p374,98.489
p6,p375,100.623
p6,p376,102.956
p6,p377,105.475
p6,p378,108.167
p6,p379,111.018
p6,p380,114.018
p6,p381,98.234
p6,p382,97.082
p6,p383,96.177
p6,p384,95.525
p6,p385,95.131
p6,p386,95.000
p6,p387,95.131
p6,p388,95.525
p6,p389,96.177
p6,p390,97.082
p6,p391,98.234
p6,p392,99.624
p6,p393,101.242
p6,p394,103.078
p6,p395,105.119
p6,p396,107.355
p6,p397,109.772
p6,p398,112.361
p6,p399,115.109
p6,p400,118.004
p7,p8,5.000
p7,p9,10.000
p7,p10,15.000
p7,p11,20.000
p7,p12,25.000
p7,p13,30.000
p7,p14,35.000
p7,p15,40.000
p7,p16,45.000
p7,p17,50.000
p7,p18,55.000
p7,p19,60.000
p7,p20,65.000
p7,p21,30.414
p7,p22,25.495
p7,p23,20.616
p7,p24,15.811
p7,p25,11.180
p7,p26,7.071
p7,p27,5.000
p7,p28,7.071
p7,p29,11.180
p7,p30,15.811
p7,p31,20.616
p7,p32,25.495
p7,p33,30.414
p7,p34,35.355
p7,p35,40.311
p7,p36,45.277
p7,p37,50.249
p7,p38,55.227
p7,p39,60.208
p7,p40,65.192
p7,p41,31.623
p7,p42,26.926
p7,p43,22.361
p7,p44,18.028
p7,p45,14.142
p7,p46,11.180
p7,p47,10.000
p7,p48,11.180
p7,p49,14.142
p7,p50,18.028
p7,p51,22.361
p7,p52,26.926
p7,p53,31.623
p7,p54,36.401
p7,p55,41.231
p7,p56,46.098
p7,p57,50.990
p7,p58,55.902
p7,p59,60.828
p7,p60,65.765
p7,p61,33.541
p7,p62,29.155
p7,p63,25.000
p7,p64,21.213
p7,p65,18.028
p7,p66,15.811
p7,p67,15.000
p7,p68,15.811
p7,p69,18.028
p7,p70,21.213
p7,p71,25.000
p7,p72,29.155
p7,p73,33.541
p7,p74,38.079
p7,p75,42.720
p7,p76,47.434
p7,p77,52.202
p7,p78,57.009
p7,p79,61.847
p7,p80,66.708
p7,p81,36.056
p7,p82,32.016
p7,p83,28.284
p7,p84,25.000
p7,p85,22.361
p7,p86,20.616
p7,p87,20.000
p7,p88,20.616
p7,p89,22.361
p7,p90,25.000
p7,p91,28.284
p7,p92,32.016
p7,p93,36.056
p7,p94,40.311
p7,p95,44.721
p7,p96,49.244
p7,p97,53.852
p7,p98,58.523
p7,p99,63.246
p7,p100,68.007
p7,p101,39.051
p7,p102,35.355
p7,p103,32.016
p7,p104,29.155
p7,p105,26.926
p7,p106,25.495
p7,p107,25.000
p7,p108,25.495
p7,p109,26.926
p7,p110,29.155
p7,p111,32.016
p7,p112,35.355
p7,p113,39.051
p7,p114,43.012
p7,p115,47.170
p7,p116,51.478
p7,p117,55.902
p7,p118,60.415
p7,p119,65.000
p7,p120,69.642
p7,p121,42.426
p7,p122,39.051
p7,p123,36.056
p7,p124,33.541
p7,p125,31.623
p7,p126,30.414
p7,p127,30.000
p7,p128,30.414
p7,p129,31.623
p7,p130,33.541
p7,p131,36.056
p7,p132,39.051
p7,p133,42.426
p7,p134,46.098
p7,p135,50.000
p7,p136,54.083
p7,p137,58.310
p7,p138,62.650
p7,p139,67.082
p7,p140,71.589
p7,p141,46.098
p7,p142,43.012
p7,p143,40.311
p7,p144,38.079
p7,p145,36.401
p7,p146,35.355
p7,p147,35.000
p7,p148,35.355
p7,p149,36.401
p7,p150,38.079
p7,p151,40.311
p7,p152,43.012
p7,p153,46.098
p7,p154,49.497
p7,p155,53.151
p7,p156,57.009
p7,p157,61.033
p7,p158,65.192
p7,p159,69.462
p7,p160,73.824
p7,p161,50.000
p7,p162,47.170
p7,p163,44.721
p7,p164,42.720
p7,p165,41.231
p7,p166,40.311
p7,p167,40.000
p7,p168,40.311
p7,p169,41.231
p7,p170,42.720
p7,p171,44.721
p7,p172,47.170
p7,p173,50.000
p7,p174,53.151
p7,p175,56.569
p7,p176,60.208
p7,p177,64.031
p7,p178,68.007
p7,p179,72.111
p7,p180,76.322
p7,p181,54.083
p7,p182,51.478
p7,p183,49.244
p7,p184,47.434
p7,p185,46.098
p7,p186,45.277
p7,p187,45.000
p7,p188,45.277
p7,p189,46.098
p7,p190,47.434
p7,p191,49.244
p7,p192,51.478
p7,p193,54.083
p7,p194,57.009
p7,p195,60.208
p7,p196,63.640
p7,p197,67.268
p7,p198,71.063
p7,p199,75.000
p7,p200,79.057
p7,p201,58.310
p7,p202,55.902
p7,p203,53.852
p7,p204,52.202
p7,p205,50.990
p7,p206,50.249
p7,p207,50.000
p7,p208,50.249
p7,p209,50.990
p7,p210,52.202
p7,p211,53.852
p7,p212,55.902
p7,p213,58.310
p7,p214,61.033
p7,p215,64.031
p7,p216,67.268
p7,p217,70.711
p7,p218,74.330
p7,p219,78.102
p7,p220,82.006
p7,p221,62.650
p7,p222,60.415
p7,p223,58.523
p7,p224,57.009
p7,p225,55.902
p7,p226,55.227
p7,p227,55.000
p7,p228,55.227
p7,p229,55.902
p7,p230,57.009
p7,p231,58.523
p7,p232,60.415
p7,p233,62.650
p7,p234,65.192
p7,p235,68.007
p7,p236,71.063
p7,p237,74.330
p7,p238,77.782
p7,p239,81.394
p7,p240,85.147
p7,p241,67.082
p7,p242,65.000
p7,p243,63.246
p7,p244,61.847
p7,p245,60.828
p7,p246,60.208
p7,p247,60.000
p7,p248,60.208
p7,p249,60.828
p7,p250,61.847
p7,p251,63.246
p7,p252,65.000
p7,p253,67.082
p7,p254,69.462
p7,p255,72.111
p7,p256,75.000
p7,p257,78.102
p7,p258,81.394
p7,p259,84.853
p7,p260,88.459
p7,p261,71.589
p7,p262,69.642
p7,p263,68.007
p7,p264,66.708
p7,p265,65.765
p7,p266,65.192
p7,p267,65.000
p7,p268,65.192
p7,p269,65.765
p7,p270,66.708
p7,p271,68.007
p7,p272,69.642
p7,p273,71.589
p7,p274,73.824
p7,p275,76.322
p7,p276,79.057
p7,p277,82.006
p7,p278,85.147
p7,p279,88.459
p7,p280,91.924
p7,p281,76.158
p7,p282,74.330
p7,p283,72.801
p7,p284,71.589
p7,p285,70.711
p7,p286,70.178
p7,p287,70.000
p7,p288,70.178
p7,p289,70.711
p7,p290,71.589
p7,p291,72.801
p7,p292,74.330
p7,p293,76.158
p7,p294,78.262
p7,p295,80.623
p7,p296,83.217
p7,p297,86.023
p7,p298,89.022
p7,p299,92.195
p7,p300,95.525
p7,p301,80.777
p7,p302,79.057
p7,p303,77.621
p7,p304,76.485
p7,p305,75.664
p7,p306,75.166
p7,p307,75.000
p7,p308,75.166
p7,p309,75.664
p7,p310,76.485
p7,p311,77.621
p7,p312,79.057
p7,p313,80.777
p7,p314,82.765
p7,p315,85.000
p7,p316,87.464
p7,p317,90.139
p7,p318,93.005
p7,p319,96.047
p7,p320,99.247
p7,p321,85.440
p7,p322,83.815
p7,p323,82.462
p7,p324,81.394
p7,p325,80.623
p7,p326,80.156
p7,p327,80.000
p7,p328,80.156
p7,p329,80.623
p7,p330,81.394
p7,p331,82.462
p7,p332,83.815
p7,p333,85.440
p7,p334,87.321
p7,p335,89.443
p7,p336,91.788
p7,p337,94.340
p7,p338,97.082
p7,p339,100.000
p7,p340,103.078
p7,p341,90.139
p7,p342,88.600
p7,p343,87.321
p7,p344,86.313
p7,p345,85.586
p7,p346,85.147
p7,p347,85.000
p7,p348,85.147
p7,p349,85.586
p7,p350,86.313
p7,p351,87.321
p7,p352,88.600
p7,p353,90.139
p7,p354,91.924
p7,p355,93.941
p7,p356,96.177
p7,p357,98.615
p7,p358,101.242
p7,p359,104.043
p7,p360,107.005
p7,p361,94.868
p7,p362,93.408
p7,p363,92.195
p7,p364,91.241
p7,p365,90.554
p7,p366,90.139
p7,p367,90.000
p7,p368,90.139
p7,p369,90.554
p7,p370,91.241
p7,p371,92.195
p7,p372,93.408
p7,p373,94.868
p7,p374,96.566
p7,p375,98.489
p7,p376,100.623
p7,p377,102.956
p7,p378,105.475
p7,p379,108.167
p7,p380,111.018
p7,p381,99.624
p7,p382,98.234
p7,p383,97.082
p7,p384,96.177
p7,p385,95.525
p7,p386,95.131
p7,p387,95.000
p7,p388,95.131
p7,p389,95.525
p7,p390,96.177
p7,p391,97.082
p7,p392,98.234
p7,p393,99.624
p7,p394,101.242
p7,p395,103.078
p7,p396,105.119
p7,p397,107.355
p7,p398,109.772
p7,p399,112.361
p7,p400,115.109
p8,p9,5.000
p8,p10,10.000
p8,p11,15.000
p8,p12,20.000
p8,p13,25.000
p8,p14,30.000
p8,p15,35.000
p8,p16,40.000
p8,p17,45.000
p8,p18,50.000
p8,p19,55.000
p8,p20,60.000
p8,p21,35.355
p8,p22,30.414
p8,p23,25.495
p8,p24,20.616
p8,p25,15.811
p8,p26,11.180
p8,p27,7.071
p8,p28,5.000
p8,p29,7.071
p8,p30,11.180
p8,p31,15.811
