from_patch,to_patch,length_km
p64,p112,78.203
p64,p113,71.002
p64,p114,64.282
p64,p115,58.210
p64,p116,53.009
p64,p117,48.956
p64,p118,46.355
p64,p119,45.455
p64,p120,46.355
p65,p66,9.091
p65,p67,82.322
p65,p68,73.293
p65,p69,64.282
p65,p70,55.298
p65,p71,46.355
p65,p72,37.483
p65,p73,28.748
p65,p74,20.328
p65,p75,12.856
p65,p76,9.091
p65,p77,12.856
p65,p78,83.814
p65,p79,74.966
p65,p80,66.183
p65,p81,57.496
p65,p82,48.956
p65,p83,40.656
p65,p84,32.778
p65,p85,25.713
p65,p86,20.328
p65,p87,18.182
p65,p88,20.328
p65,p89,86.244
p65,p90,77.673
p65,p91,69.234
p65,p92,60.984
p65,p93,53.009
p65,p94,45.455
p65,p95,38.569
p65,p96,32.778
p65,p97,28.748
p65,p98,27.273
p65,p99,28.748
p65,p100,89.535
p65,p101,81.312
p65,p102,73.293
p65,p103,65.555
p65,p104,58.210
p65,p105,51.426
p65,p106,45.455
p65,p107,40.656
p65,p108,37.483
p65,p109,36.364
p65,p110,37.483
p65,p111,93.597
p65,p112,85.763
p65,p113,78.203
p65,p114,71.002
p65,p115,64.282
p65,p116,58.210
p65,p117,53.009
p65,p118,48.956
p65,p119,46.355
p65,p120,45.455
p66,p67,91.363
p66,p68,82.322
p66,p69,73.293
p66,p70,64.282
p66,p71,55.298
p66,p72,46.355
p66,p73,37.483
p66,p74,28.748
p66,p75,20.328
p66,p76,12.856
p66,p77,9.091
p66,p78,92.709
p66,p79,83.814
p66,p80,74.966
p66,p81,66.183
p66,p82,57.496
p66,p83,48.956
p66,p84,40.656
p66,p85,32.778
p66,p86,25.713
p66,p87,20.328
p66,p88,18.182
p66,p89,94.912
p66,p90,86.244
p66,p91,77.673
p66,p92,69.234
p66,p93,60.984
p66,p94,53.009
p66,p95,45.455
p66,p96,38.569
p66,p97,32.778
p66,p98,28.748
p66,p99,27.273
p66,p100,97.912
p66,p101,89.535
p66,p102,81.312
p66,p103,73.293
p66,p104,65.555
p66,p105,58.210
p66,p106,51.426
p66,p107,45.455
p66,p108,40.656
p66,p109,37.483
p66,p110,36.364
p66,p111,101.639
p66,p112,93.597
p66,p113,85.763
p66,p114,78.203
p66,p115,71.002
p66,p116,64.282
p66,p117,58.210
p66,p118,53.009
p66,p119,48.956
p66,p120,46.355
p67,p68,9.091
p67,p69,18.182
p67,p70,27.273
p67,p71,36.364
p67,p72,45.455
p67,p73,54.545
p67,p74,63.636
p67,p75,72.727
p67,p76,81.818
p67,p77,90.909
p67,p78,9.091
p67,p79,12.856
p67,p80,20.328
p67,p81,28.748
p67,p82,37.483
p67,p83,46.355
p67,p84,55.298
p67,p85,64.282
p67,p86,73.293
p67,p87,82.322
p67,p88,91.363
p67,p89,18.182
p67,p90,20.328
p67,p91,25.713
p67,p92,32.778
p67,p93,40.656
p67,p94,48.956
p67,p95,57.496
p67,p96,66.183
p67,p97,74.966
p67,p98,83.814
p67,p99,92.709
p67,p100,27.273
p67,p101,28.748
p67,p102,32.778
p67,p103,38.569
p67,p104,45.455
p67,p105,53.009
p67,p106,60.984
p67,p107,69.234
p67,p108,77.673
p67,p109,86.244
p67,p110,94.912
p67,p111,36.364
p67,p112,37.483
p67,p113,40.656
p67,p114,45.455
p67,p115,51.426
p67,p116,58.210
p67,p117,65.555
p67,p118,73.293
p67,p119,81.312
p67,p120,89.535
p68,p69,9.091
p68,p70,18.182
p68,p71,27.273
p68,p72,36.364
p68,p73,45.455
p68,p74,54.545
p68,p75,63.636
p68,p76,72.727
p68,p77,81.818
p68,p78,12.856
p68,p79,9.091
p68,p80,12.856
p68,p81,20.328
p68,p82,28.748
p68,p83,37.483
p68,p84,46.355
p68,p85,55.298
p68,p86,64.282
p68,p87,73.293
p68,p88,82.322
p68,p89,20.328
p68,p90,18.182
p68,p91,20.328
p68,p92,25.713
p68,p93,32.778
p68,p94,40.656
p68,p95,48.956
p68,p96,57.496
p68,p97,66.183
p68,p98,74.966
p68,p99,83.814
p68,p100,28.748
p68,p101,27.273
p68,p102,28.748
p68,p103,32.778
p68,p104,38.569
p68,p105,45.455
p68,p106,53.009
p68,p107,60.984
p68,p108,69.234
p68,p109,77.673
p68,p110,86.244
p68,p111,37.483
p68,p112,36.364
p68,p113,37.483
p68,p114,40.656
p68,p115,45.455
p68,p116,51.426
p68,p117,58.210
p68,p118,65.555
p68,p119,73.293
p68,p120,81.312
p69,p70,9.091
p69,p71,18.182
p69,p72,27.273
p69,p73,36.364
p69,p74,45.455
p69,p75,54.545
p69,p76,63.636
p69,p77,72.727
p69,p78,20.328
p69,p79,12.856
p69,p80,9.091
p69,p81,12.856
p69,p82,20.328
p69,p83,28.748
p69,p84,37.483
p69,p85,46.355
p69,p86,55.298
p69,p87,64.282
p69,p88,73.293
p69,p89,25.713
p69,p90,20.328
p69,p91,18.182
p69,p92,20.328
p69,p93,25.713
p69,p94,32.778
p69,p95,40.656
p69,p96,48.956
p69,p97,57.496
p69,p98,66.183
p69,p99,74.966
p69,p100,32.778
p69,p101,28.748
p69,p102,27.273
p69,p103,28.748
p69,p104,32.778
p69,p105,38.569
p69,p106,45.455
p69,p107,53.009
p69,p108,60.984
p69,p109,69.234
p69,p110,77.673
p69,p111,40.656
p69,p112,37.483
p69,p113,36.364
p69,p114,37.483
p69,p115,40.656
p69,p116,45.455
p69,p117,51.426
p69,p118,58.210
p69,p119,65.555
p69,p120,73.293
p70,p71,9.091
p70,p72,18.182
p70,p73,27.273
p70,p74,36.364
p70,p75,45.455
p70,p76,54.545
p70,p77,63.636
p70,p78,28.748
p70,p79,20.328
p70,p80,12.856
p70,p81,9.091
p70,p82,12.856
p70,p83,20.328
p70,p84,28.748
p70,p85,37.483
p70,p86,46.355
p70,p87,55.298
p70,p88,64.282
p70,p89,32.778
p70,p90,25.713
p70,p91,20.328
p70,p92,18.182
p70,p93,20.328
p70,p94,25.713
p70,p95,32.778
p70,p96,40.656
p70,p97,48.956
p70,p98,57.496
p70,p99,66.183
p70,p100,38.569
p70,p101,32.778
p70,p102,28.748
p70,p103,27.273
p70,p104,28.748
p70,p105,32.778
p70,p106,38.569
p70,p107,45.455
p70,p108,53.009
p70,p109,60.984
p70,p110,69.234
p70,p111,45.455
p70,p112,40.656
p70,p113,37.483
p70,p114,36.364
p70,p115,37.483
p70,p116,40.656
p70,p117,45.455
p70,p118,51.426
p70,p119,58.210
p70,p120,65.555
p71,p72,9.091
p71,p73,18.182
p71,p74,27.273
p71,p75,36.364
p71,p76,45.455
p71,p77,54.545
p71,p78,37.483
p71,p79,28.748
p71,p80,20.328
p71,p81,12.856
p71,p82,9.091
p71,p83,12.856
p71,p84,20.328
p71,p85,28.748
p71,p86,37.483
p71,p87,46.355
p71,p88,55.298
p71,p89,40.656
p71,p90,32.778
p71,p91,25.713
p71,p92,20.328
p71,p93,18.182
p71,p94,20.328
p71,p95,25.713
p71,p96,32.778
p71,p97,40.656
p71,p98,48.956
p71,p99,57.496
p71,p100,45.455
p71,p101,38.569
p71,p102,32.778
p71,p103,28.748
p71,p104,27.273
p71,p105,28.748
p71,p106,32.778
p71,p107,38.569
p71,p108,45.455
p71,p109,53.009
p71,p110,60.984
p71,p111,51.426
p71,p112,45.455
p71,p113,40.656
p71,p114,37.483
p71,p115,36.364
p71,p116,37.483
p71,p117,40.656
p71,p118,45.455
p71,p119,51.426
p71,p120,58.210
p72,p73,9.091
p72,p74,18.182
p72,p75,27.273
p72,p76,36.364
p72,p77,45.455
p72,p78,46.355
p72,p79,37.483
p72,p80,28.748
p72,p81,20.328
p72,p82,12.856
p72,p83,9.091
p72,p84,12.856
p72,p85,20.328
p72,p86,28.748
p72,p87,37.483
p72,p88,46.355
p72,p89,48.956
p72,p90,40.656
p72,p91,32.778
p72,p92,25.713
p72,p93,20.328
p72,p94,18.182
p72,p95,20.328
p72,p96,25.713
p72,p97,32.778
p72,p98,40.656
p72,p99,48.956
p72,p100,53.009
p72,p101,45.455
p72,p102,38.569
p72,p103,32.778
p72,p104,28.748
p72,p105,27.273
p72,p106,28.748
p72,p107,32.778
p72,p108,38.569
p72,p109,45.455
p72,p110,53.009
p72,p111,58.210
p72,p112,51.426
p72,p113,45.455
p72,p114,40.656
p72,p115,37.483
p72,p116,36.364
p72,p117,37.483
p72,p118,40.656
p72,p119,45.455
p72,p120,51.426
p73,p74,9.091
p73,p75,18.182
p73,p76,27.273
p73,p77,36.364
p73,p78,55.298
p73,p79,46.355
p73,p80,37.483
p73,p81,28.748
p73,p82,20.328
p73,p83,12.856
p73,p84,9.091
p73,p85,12.856
p73,p86,20.328
p73,p87,28.748
p73,p88,37.483
p73,p89,57.496
p73,p90,48.956
p73,p91,40.656
p73,p92,32.778
p73,p93,25.713
p73,p94,20.328
p73,p95,18.182
p73,p96,20.328
p73,p97,25.713
p73,p98,32.778
p73,p99,40.656
p73,p100,60.984
p73,p101,53.009
p73,p102,45.455
p73,p103,38.569
p73,p104,32.778
p73,p105,28.748
p73,p106,27.273
p73,p107,28.748
p73,p108,32.778
p73,p109,38.569
p73,p110,45.455
p73,p111,65.555
p73,p112,58.210
p73,p113,51.426
p73,p114,45.455
p73,p115,40.656
p73,p116,37.483
p73,p117,36.364
p73,p118,37.483
p73,p119,40.656
p73,p120,45.455
p74,p75,9.091
p74,p76,18.182
p74,p77,27.273
p74,p78,64.282
p74,p79,55.298
p74,p80,46.355
p74,p81,37.483
p74,p82,28.748
p74,p83,20.328
p74,p84,12.856
p74,p85,9.091
p74,p86,12.856
p74,p87,20.328
p74,p88,28.748
p74,p89,66.183
p74,p90,57.496
p74,p91,48.956
p74,p92,40.656
p74,p93,32.778
p74,p94,25.713
p74,p95,20.328
p74,p96,18.182
p74,p97,20.328
p74,p98,25.713
p74,p99,32.778
p74,p100,69.234
p74,p101,60.984
p74,p102,53.009
p74,p103,45.455
p74,p104,38.569
p74,p105,32.778
p74,p106,28.748
p74,p107,27.273
p74,p108,28.748
p74,p109,32.778
p74,p110,38.569
p74,p111,73.293
p74,p112,65.555
p74,p113,58.210
p74,p114,51.426
p74,p115,45.455
p74,p116,40.656
p74,p117,37.483
p74,p118,36.364
p74,p119,37.483
p74,p120,40.656
p75,p76,9.091
p75,p77,18.182
p75,p78,73.293
p75,p79,64.282
p75,p80,55.298
p75,p81,46.355
p75,p82,37.483
p75,p83,28.748
p75,p84,20.328
p75,p85,12.856
p75,p86,9.091
p75,p87,12.856
p75,p88,20.328
p75,p89,74.966
p75,p90,66.183
p75,p91,57.496
p75,p92,48.956
p75,p93,40.656
p75,p94,32.778
p75,p95,25.713
p75,p96,20.328
p75,p97,18.182
p75,p98,20.328
p75,p99,25.713
p75,p100,77.673
p75,p101,69.234
p75,p102,60.984
p75,p103,53.009
p75,p104,45.455
p75,p105,38.569
p75,p106,32.778
p75,p107,28.748
p75,p108,27.273
p75,p109,28.748
p75,p110,32.778
p75,p111,81.312
p75,p112,73.293
p75,p113,65.555
p75,p114,58.210
p75,p115,51.426
p75,p116,45.455
p75,p117,40.656
p75,p118,37.483
p75,p119,36.364
p75,p120,37.483
p76,p77,9.091
p76,p78,82.322
p76,p79,73.293
p76,p80,64.282
p76,p81,55.298
p76,p82,46.355
p76,p83,37.483
p76,p84,28.748
p76,p85,20.328
p76,p86,12.856
p76,p87,9.091
p76,p88,12.856
p76,p89,83.814
p76,p90,74.966
p76,p91,66.183
p76,p92,57.496
p76,p93,48.956
p76,p94,40.656
p76,p95,32.778
p76,p96,25.713
p76,p97,20.328
p76,p98,18.182
p76,p99,20.328
p76,p100,86.244
p76,p101,77.673
p76,p102,69.234
p76,p103,60.984
p76,p104,53.009
p76,p105,45.455
p76,p106,38.569
p76,p107,32.778
p76,p108,28.748
p76,p109,27.273
p76,p110,28.748
p76,p111,89.535
p76,p112,81.312
p76,p113,73.293
p76,p114,65.555
p76,p115,58.210
p76,p116,51.426
p76,p117,45.455
p76,p118,40.656
p76,p119,37.483
p76,p120,36.364
p77,p78,91.363
p77,p79,82.322
p77,p80,73.293
p77,p81,64.282
p77,p82,55.298
p77,p83,46.355
p77,p84,37.483
p77,p85,28.748
p77,p86,20.328
p77,p87,12.856
p77,p88,9.091
p77,p89,92.709
p77,p90,83.814
p77,p91,74.966
p77,p92,66.183
p77,p93,57.496
p77,p94,48.956
p77,p95,40.656
p77,p96,32.778
p77,p97,25.713
p77,p98,20.328
p77,p99,18.182
p77,p100,94.912
p77,p101,86.244
p77,p102,77.673
p77,p103,69.234
p77,p104,60.984
p77,p105,53.009
p77,p106,45.455
p77,p107,38.569
p77,p108,32.778
p77,p109,28.748
p77,p110,27.273
p77,p111,97.912
p77,p112,89.535
p77,p113,81.312
p77,p114,73.293
p77,p115,65.555
p77,p116,58.210
p77,p117,51.426
p77,p118,45.455
p77,p119,40.656
p77,p120,37.483
p78,p79,9.091
p78,p80,18.182
p78,p81,27.273
p78,p82,36.364
p78,p83,45.455
p78,p84,54.545
p78,p85,63.636
p78,p86,72.727
p78,p87,81.818
p78,p88,90.909
p78,p89,9.091
p78,p90,12.856
p78,p91,20.328
p78,p92,28.748
p78,p93,37.483
p78,p94,46.355
p78,p95,55.298
p78,p96,64.282
p78,p97,73.293
p78,p98,82.322
p78,p99,91.363
p78,p100,18.182
p78,p101,20.328
p78,p102,25.713
p78,p103,32.778
p78,p104,40.656
p78,p105,48.956
p78,p106,57.496
p78,p107,66.183
p78,p108,74.966
p78,p109,83.814
p78,p110,92.709
p78,p111,27.273
p78,p112,28.748
p78,p113,32.778
p78,p114,38.569
p78,p115,45.455
p78,p116,53.009
p78,p117,60.984
p78,p118,69.234
p78,p119,77.673
p78,p120,86.244
p79,p80,9.091
p79,p81,18.182
p79,p82,27.273
p79,p83,36.364
p79,p84,45.455
p79,p85,54.545
p79,p86,63.636
p79,p87,72.727
p79,p88,81.818
p79,p89,12.856
p79,p90,9.091
p79,p91,12.856
p79,p92,20.328
p79,p93,28.748
p79,p94,37.483
p79,p95,46.355
p79,p96,55.298
p79,p97,64.282
p79,p98,73.293
p79,p99,82.322
p79,p100,20.328
p79,p101,18.182
p79,p102,20.328
p79,p103,25.713
p79,p104,32.778
p79,p105,40.656
p79,p106,48.956
p79,p107,57.496
p79,p108,66.183
p79,p109,74.966
p79,p110,83.814
p79,p111,28.748
p79,p112,27.273
p79,p113,28.748
p79,p114,32.778
p79,p115,38.569
p79,p116,45.455
p79,p117,53.009
p79,p118,60.984
p79,p119,69.234
p79,p120,77.673
p80,p81,9.091
p80,p82,18.182
p80,p83,27.273
p80,p84,36.364
p80,p85,45.455
p80,p86,54.545
p80,p87,63.636
p80,p88,72.727
p80,p89,20.328
p80,p90,12.856
p80,p91,9.091
p80,p92,12.856
p80,p93,20.328
p80,p94,28.748
p80,p95,37.483
p80,p96,46.355
p80,p97,55.298
p80,p98,64.282
p80,p99,73.293
p80,p100,25.713
p80,p101,20.328
p80,p102,18.182
p80,p103,20.328
p80,p104,25.713
p80,p105,32.778
p80,p106,40.656
p80,p107,48.956
p80,p108,57.496
p80,p109,66.183
p80,p110,74.966
p80,p111,32.778
p80,p112,28.748
p80,p113,27.273
p80,p114,28.748
p80,p115,32.778
p80,p116,38.569
p80,p117,45.455
p80,p118,53.009
p80,p119,60.984
p80,p120,69.234
p81,p82,9.091
p81,p83,18.182
p81,p84,27.273
p81,p85,36.364
p81,p86,45.455
p81,p87,54.545
p81,p88,63.636
p81,p89,28.748
p81,p90,20.328
p81,p91,12.856
p81,p92,9.091
p81,p93,12.856
p81,p94,20.328
p81,p95,28.748
p81,p96,37.483
p81,p97,46.355
p81,p98,55.298
p81,p99,64.282
p81,p100,32.778
p81,p101,25.713
p81,p102,20.328
p81,p103,18.182
p81,p104,20.328
p81,p105,25.713
p81,p106,32.778
p81,p107,40.656
p81,p108,48.956
p81,p109,57.496
p81,p110,66.183
p81,p111,38.569
p81,p112,32.778
p81,p113,28.748
p81,p114,27.273
p81,p115,28.748
p81,p116,32.778
p81,p117,38.569
p81,p118,45.455
p81,p119,53.009
p81,p120,60.984
p82,p83,9.091
p82,p84,18.182
p82,p85,27.273
p82,p86,36.364
p82,p87,45.455
p82,p88,54.545
p82,p89,37.483
p82,p90,28.748
p82,p91,20.328
p82,p92,12.856
p82,p93,9.091
p82,p94,12.856
p82,p95,20.328
p82,p96,28.748
p82,p97,37.483
p82,p98,46.355
p82,p99,55.298
p82,p100,40.656
p82,p101,32.778
p82,p102,25.713
p82,p103,20.328
p82,p104,18.182
p82,p105,20.328
p82,p106,25.713
p82,p107,32.778
p82,p108,40.656
p82,p109,48.956
p82,p110,57.496
p82,p111,45.455
p82,p112,38.569
p82,p113,32.778
p82,p114,28.748
p82,p115,27.273
p82,p116,28.748
p82,p117,32.778
p82,p118,38.569
p82,p119,45.455
p82,p120,53.009
p83,p84,9.091
p83,p85,18.182
p83,p86,27.273
p83,p87,36.364
p83,p88,45.455
p83,p89,46.355
p83,p90,37.483
p83,p91,28.748
p83,p92,20.328
p83,p93,12.856
p83,p94,9.091
p83,p95,12.856
p83,p96,20.328
p83,p97,28.748
p83,p98,37.483
p83,p99,46.355
p83,p100,48.956
p83,p101,40.656
p83,p102,32.778
p83,p103,25.713
p83,p104,20.328
p83,p105,18.182
p83,p106,20.328
p83,p107,25.713
p83,p108,32.778
p83,p109,40.656
p83,p110,48.956
p83,p111,53.009
p83,p112,45.455
p83,p113,38.569
p83,p114,32.778
p83,p115,28.748
p83,p116,27.273
p83,p117,28.748
p83,p118,32.778
p83,p119,38.569
p83,p120,45.455
p84,p85,9.091
p84,p86,18.182
p84,p87,27.273
p84,p88,36.364
p84,p89,55.298
p84,p90,46.355
p84,p91,37.483
p84,p92,28.748
p84,p93,20.328
p84,p94,12.856
p84,p95,9.091
p84,p96,12.856
p84,p97,20.328
p84,p98,28.748
p84,p99,37.483
p84,p100,57.496
p84,p101,48.956
p84,p102,40.656
p84,p103,32.778
p84,p104,25.713
p84,p105,20.328
p84,p106,18.182
p84,p107,20.328
p84,p108,25.713
p84,p109,32.778
p84,p110,40.656
p84,p111,60.984
p84,p112,53.009
p84,p113,45.455
p84,p114,38.569
p84,p115,32.778
p84,p116,28.748
p84,p117,27.273
p84,p118,28.748
p84,p119,32.778
p84,p120,38.569
p85,p86,9.091
p85,p87,18.182
p85,p88,27.273
p85,p89,64.282
p85,p90,55.298
p85,p91,46.355
p85,p92,37.483
p85,p93,28.748
p85,p94,20.328
p85,p95,12.856
p85,p96,9.091
p85,p97,12.856
p85,p98,20.328
p85,p99,28.748
p85,p100,66.183
p85,p101,57.496
p85,p102,48.956
p85,p103,40.656
p85,p104,32.778
p85,p105,25.713
p85,p106,20.328
p85,p107,18.182
p85,p108,20.328
p85,p109,25.713
p85,p110,32.778
p85,p111,69.234
p85,p112,60.984
p85,p113,53.009
p85,p114,45.455
p85,p115,38.569
p85,p116,32.778
p85,p117,28.748
p85,p118,27.273
p85,p119,28.748
p85,p120,32.778
p86,p87,9.091
p86,p88,18.182
p86,p89,73.293
p86,p90,64.282
p86,p91,55.298
p86,p92,46.355
p86,p93,37.483
p86,p94,28.748
p86,p95,20.328
p86,p96,12.856
p86,p97,9.091
p86,p98,12.856
p86,p99,20.328
p86,p100,74.966
p86,p101,66.183
p86,p102,57.496
p86,p103,48.956
p86,p104,40.656
p86,p105,32.778
p86,p106,25.713
p86,p107,20.328
p86,p108,18.182
p86,p109,20.328
p86,p110,25.713
p86,p111,77.673
p86,p112,69.234
p86,p113,60.984
p86,p114,53.009
p86,p115,45.455
p86,p116,38.569
p86,p117,32.778
p86,p118,28.748
p86,p119,27.273
p86,p120,28.748
p87,p88,9.091
p87,p89,82.322
p87,p90,73.293
p87,p91,64.282
p87,p92,55.298
p87,p93,46.355
p87,p94,37.483
p87,p95,28.748
p87,p96,20.328
p87,p97,12.856
p87,p98,9.091
p87,p99,12.856
p87,p100,83.814
p87,p101,74.966
p87,p102,66.183
p87,p103,57.496
p87,p104,48.956
p87,p105,40.656
p87,p106,32.778
p87,p107,25.713
p87,p108,20.328
p87,p109,18.182
p87,p110,20.328
p87,p111,86.244
p87,p112,77.673
p87,p113,69.234
p87,p114,60.984
p87,p115,53.009
p87,p116,45.455
p87,p117,38.569
p87,p118,32.778
p87,p119,28.748
p87,p120,27.273
p88,p89,91.363
p88,p90,82.322
p88,p91,73.293
p88,p92,64.282
p88,p93,55.298
p88,p94,46.355
p88,p95,37.483
p88,p96,28.748
p88,p97,20.328
p88,p98,12.856
p88,p99,9.091
p88,p100,92.709
p88,p101,83.814
p88,p102,74.966
p88,p103,66.183
p88,p104,57.496
p88,p105,48.956
p88,p106,40.656
p88,p107,32.778
p88,p108,25.713
p88,p109,20.328
p88,p110,18.182
p88,p111,94.912
p88,p112,86.244
p88,p113,77.673
p88,p114,69.234
p88,p115,60.984
p88,p116,53.009
p88,p117,45.455
p88,p118,38.569
p88,p119,32.778
p88,p120,28.748
p89,p90,9.091
p89,p91,18.182
p89,p92,27.273
p89,p93,36.364
p89,p94,45.455
p89,p95,54.545
p89,p96,63.636
p89,p97,72.727
p89,p98,81.818
p89,p99,90.909
p89,p100,9.091
p89,p101,12.856
p89,p102,20.328
p89,p103,28.748
p89,p104,37.483
p89,p105,46.355
p89,p106,55.298
p89,p107,64.282
p89,p108,73.293
p89,p109,82.322
p89,p110,91.363
p89,p111,18.182
p89,p112,20.328
p89,p113,25.713
p89,p114,32.778
p89,p115,40.656
p89,p116,48.956
p89,p117,57.496
p89,p118,66.183
p89,p119,74.966
p89,p120,83.814
p90,p91,9.091
p90,p92,18.182
p90,p93,27.273
p90,p94,36.364
p90,p95,45.455
p90,p96,54.545
p90,p97,63.636
p90,p98,72.727
p90,p99,81.818
p90,p100,12.856
p90,p101,9.091
p90,p102,12.856
p90,p103,20.328
p90,p104,28.748
p90,p105,37.483
p90,p106,46.355
p90,p107,55.298
p90,p108,64.282
p90,p109,73.293
p90,p110,82.322
p90,p111,20.328
p90,p112,18.182
p90,p113,20.328
p90,p114,25.713
p90,p115,32.778
p90,p116,40.656
p90,p117,48.956
p90,p118,57.496
p90,p119,66.183
p90,p120,74.966
p91,p92,9.091
p91,p93,18.182
p91,p94,27.273
p91,p95,36.364
p91,p96,45.455
p91,p97,54.545
p91,p98,63.636
p91,p99,72.727
p91,p100,20.328
p91,p101,12.856
p91,p102,9.091
p91,p103,12.856
p91,p104,20.328
p91,p105,28.748
p91,p106,37.483
p91,p107,46.355
p91,p108,55.298
p91,p109,64.282
p91,p110,73.293
p91,p111,25.713
p91,p112,20.328
p91,p113,18.182
p91,p114,20.328
p91,p115,25.713
p91,p116,32.778
p91,p117,40.656
p91,p118,48.956
p91,p119,57.496
p91,p120,66.183
p92,p93,9.091
p92,p94,18.182
p92,p95,27.273
p92,p96,36.364
p92,p97,45.455
p92,p98,54.545
p92,p99,63.636
p92,p100,28.748
p92,p101,20.328
p92,p102,12.856
p92,p103,9.091
p92,p104,12.856
p92,p105,20.328
p92,p106,28.748
p92,p107,37.483
p92,p108,46.355
p92,p109,55.298
p92,p110,64.282
p92,p111,32.778
p92,p112,25.713
p92,p113,20.328
p92,p114,18.182
p92,p115,20.328
p92,p116,25.713
p92,p117,32.778
p92,p118,40.656
p92,p119,48.956
p92,p120,57.496
p93,p94,9.091
p93,p95,18.182
p93,p96,27.273
p93,p97,36.364
p93,p98,45.455
p93,p99,54.545
p93,p100,37.483
p93,p101,28.748
p93,p102,20.328
p93,p103,12.856
p93,p104,9.091
p93,p105,12.856
p93,p106,20.328
p93,p107,28.748
p93,p108,37.483
p93,p109,46.355
p93,p110,55.298
p93,p111,40.656
p93,p112,32.778
p93,p113,25.713
p93,p114,20.328
p93,p115,18.182
p93,p116,20.328
p93,p117,25.713
p93,p118,32.778
p93,p119,40.656
p93,p120,48.956
p94,p95,9.091
p94,p96,18.182
p94,p97,27.273
p94,p98,36.364
p94,p99,45.455
p94,p100,46.355
p94,p101,37.483
p94,p102,28.748
p94,p103,20.328
p94,p104,12.856
p94,p105,9.091
p94,p106,12.856
p94,p107,20.328
p94,p108,28.748
p94,p109,37.483
p94,p110,46.355
p94,p111,48.956
p94,p112,40.656
p94,p113,32.778
p94,p114,25.713
p94,p115,20.328
p94,p116,18.182
p94,p117,20.328
p94,p118,25.713
p94,p119,32.778
p94,p120,40.656
p95,p96,9.091
p95,p97,18.182
p95,p98,27.273
p95,p99,36.364
p95,p100,55.298
p95,p101,46.355
p95,p102,37.483
p95,p103,28.748
p95,p104,20.328
p95,p105,12.856
p95,p106,9.091
p95,p107,12.856
p95,p108,20.328
p95,p109,28.748
p95,p110,37.483
p95,p111,57.496
p95,p112,48.956
p95,p113,40.656
p95,p114,32.778
p95,p115,25.713
p95,p116,20.328
p95,p117,18.182
p95,p118,20.328
p95,p119,25.713
p95,p120,32.778
p96,p97,9.091
p96,p98,18.182
p96,p99,27.273
p96,p100,64.282
p96,p101,55.298
p96,p102,46.355
p96,p103,37.483
p96,p104,28.748
p96,p105,20.328
p96,p106,12.856
p96,p107,9.091
p96,p108,12.856
p96,p109,20.328
p96,p110,28.748
p96,p111,66.183
p96,p112,57.496
p96,p113,48.956
p96,p114,40.656
p96,p115,32.778
p96,p116,25.713
p96,p117,20.328
p96,p118,18.182
p96,p119,20.328
p96,p120,25.713
p97,p98,9.091
p97,p99,18.182
p97,p100,73.293
p97,p101,64.282
p97,p102,55.298
p97,p103,46.355
p97,p104,37.483
p97,p105,28.748
p97,p106,20.328
p97,p107,12.856
p97,p108,9.091
p97,p109,12.856
p97,p110,20.328
p97,p111,74.966
p97,p112,66.183
p97,p113,57.496
p97,p114,48.956
p97,p115,40.656
p97,p116,32.778
p97,p117,25.713
p97,p118,20.328
p97,p119,18.182
p97,p120,20.328
p98,p99,9.091
p98,p100,82.322
p98,p101,73.293
p98,p102,64.282
p98,p103,55.298
p98,p104,46.355
p98,p105,37.483
p98,p106,28.748
p98,p107,20.328
p98,p108,12.856
p98,p109,9.091
p98,p110,12.856
p98,p111,83.814
p98,p112,74.966
p98,p113,66.183
p98,p114,57.496
p98,p115,48.956
p98,p116,40.656
p98,p117,32.778
p98,p118,25.713
p98,p119,20.328
p98,p120,18.182
p99,p100,91.363
p99,p101,82.322
p99,p102,73.293
p99,p103,64.282
p99,p104,55.298
p99,p105,46.355
p99,p106,37.483
p99,p107,28.748
p99,p108,20.328
p99,p109,12.856
p99,p110,9.091
p99,p111,92.709
p99,p112,83.814
p99,p113,74.966
p99,p114,66.183
p99,p115,57.496
p99,p116,48.956
p99,p117,40.656
p99,p118,32.778
p99,p119,25.713
p99,p120,20.328
p100,p101,9.091
p100,p102,18.182
p100,p103,27.273
p100,p104,36.364
p100,p105,45.455
p100,p106,54.545
p100,p107,63.636
p100,p108,72.727
p100,p109,81.818
p100,p110,90.909
p100,p111,9.091
p100,p112,12.856
p100,p113,20.328
p100,p114,28.748
p100,p115,37.483
p100,p116,46.355
p100,p117,55.298
p100,p118,64.282
p100,p119,73.293
p100,p120,82.322
p101,p102,9.091
p101,p103,18.182
p101,p104,27.273
p101,p105,36.364
p101,p106,45.455
p101,p107,54.545
p101,p108,63.636
p101,p109,72.727
p101,p110,81.818
p101,p111,12.856
p101,p112,9.091
p101,p113,12.856
p101,p114,20.328
p101,p115,28.748
p101,p116,37.483
p101,p117,46.355
p101,p118,55.298
p101,p119,64.282
p101,p120,73.293
p102,p103,9.091
p102,p104,18.182
p102,p105,27.273
p102,p106,36.364
p102,p107,45.455
p102,p108,54.545
p102,p109,63.636
p102,p110,72.727
p102,p111,20.328
p102,p112,12.856
p102,p113,9.091
p102,p114,12.856
p102,p115,20.328
p102,p116,28.748
p102,p117,37.483
p102,p118,46.355
p102,p119,55.298
p102,p120,64.282
p103,p104,9.091
p103,p105,18.182
